team_id,in_degree,out_degree,total_degree,avg_total_degree,med_in_degree,med_out_degree,max_total_degree,max_in_degree,max_out_degree,max_total_degree_pos,max_in_degree_pos,max_out_degree_pos,clustering_coef,avg_clustering_coef,max_clustering_coef,max_clustering_coef_pos,betweenness,avg_betweenness,max_betweenness,max_betweenness_pos,pagerank,avg_pagerank,max_pagerank,max_pagerank_pos,max_clique,max_cliques
3166,[1. 0. 0. 0. 3. 1. 0. 4. 4. 3. 0.],[1. 0. 0. 0. 0. 2. 1. 4. 2. 6. 0.],"[2.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 8.0, 6.0, 9.0, 0.0]",1.777777778,1,1,9,4,6,9,7,9,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0.3149802624737183, 6: 0, 7: 0.13228342099734994, 8: 0.6468502629920498, 9: 0.04199736832982911, 10: 0}",0.103282847,0.646850263,8,"{0: 0.04779411764705882, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.025735294117647058, 5: 0.04044117647058824, 6: 0.025735294117647058, 7: 0.07904411764705882, 8: 0.04779411764705882, 9: 0.07720588235294118, 10: 0.003676470588235294}",0.019914216,0.079044118,7,"{0: 0.08830366344600106, 1: 0.07822821573682752, 2: 0.07822821573682752, 3: 0.07822821573682752, 4: 0.07822821573682752, 5: 0.09380784533482607, 6: 0.08496207250535805, 7: 0.11627084982855923, 8: 0.09503752021453159, 9: 0.13047696998658648, 10: 0.07822821573682752}",0.084962073,0.13047697,9,2,"[[5, 9], [8, 9], [8, 7]]"
3185,[ 4.  0.  1.  1.  6.  5.  2.  8. 11.  8.  0.],[ 5.  0.  2.  2.  3.  4.  6.  6.  8. 10.  0.],"[9.0, 0.0, 3.0, 3.0, 9.0, 9.0, 8.0, 14.0, 19.0, 18.0, 0.0]",5.111111111,4,4,19,11,10,8,8,9,"{0: 0.07224703937105775, 1: 0, 2: 0.0, 3: 0.0, 4: 0.3001855302588336, 5: 0.08556756566162385, 6: 0.008333333333333333, 7: 0.07805970168044016, 8: 0.05568931854201234, 9: 0.046330166887841036, 10: 0}",0.058764787,0.30018553,4,"{0: 0.06433823529411764, 1: 0.003676470588235294, 2: 0.0625, 3: 0.0625, 4: 0.0661764705882353, 5: 0.07965686274509803, 6: 0.11764705882352941, 7: 0.09987745098039216, 8: 0.16727941176470587, 9: 0.08823529411764706, 10: 0.003676470588235294}",0.045309096,0.167279412,8,"{0: 0.08836920217262303, 1: 0.08050228748300654, 2: 0.09048158799044691, 3: 0.08307376769174318, 4: 0.08503221522214868, 5: 0.08648032492472903, 6: 0.11168702943210299, 7: 0.0903476663832642, 8: 0.10365528426305054, 9: 0.09986834695387847, 10: 0.08050228748300654}",0.088369202,0.111687029,6,3,"[[9, 5, 8], [9, 7, 8], [9, 7, 4]]"
3157,[ 5.  3.  2.  5.  7. 12.  7.  7. 10.  4.  0.],[ 4.  3.  2.  6.  8. 10.  8.  6.  7.  8.  0.],"[9.0, 6.0, 4.0, 11.0, 15.0, 22.0, 15.0, 13.0, 17.0, 12.0, 0.0]",6.888888889,5,6,22,12,10,5,5,5,"{0: 0.12555116943860406, 1: 0.2511023388772081, 2: 0.6299605249474365, 3: 0.09060092539393363, 4: 0.0846067584330986, 5: 0.06608570918340102, 6: 0.10223933030508033, 7: 0.09338156933782847, 8: 0.1125374349747842, 9: 0.05175383454598896, 10: 0}",0.146165418,0.629960525,2,"{0: 0.06985294117647059, 1: 0.06985294117647059, 2: 0.06985294117647059, 3: 0.07475490196078431, 4: 0.11213235294117649, 5: 0.15012254901960784, 6: 0.09742647058823531, 7: 0.08333333333333334, 8: 0.12438725490196077, 9: 0.08333333333333334, 10: 0.003676470588235294}",0.052151416,0.150122549,5,"{0: 0.08646562794761109, 1: 0.08373785220760539, 2: 0.08214263338214388, 3: 0.09050675085768936, 4: 0.09910090398591437, 5: 0.09953618089623417, 6: 0.09916816321632897, 7: 0.0880709957357626, 8: 0.0944013110707445, 9: 0.09858086212296815, 10: 0.07828871857699751}",0.090506751,0.099536181,5,3,"[[5, 4, 8], [5, 4, 9], [5, 4, 3], [5, 7, 8]]"
3187,[ 6.  2.  9.  8. 12. 20. 15. 16. 11. 14.  1.],[10.  2.  9. 10. 11. 18. 17. 10. 14. 11.  2.],"[16.0, 4.0, 18.0, 18.0, 23.0, 38.0, 32.0, 26.0, 25.0, 25.0, 3.0]",12.66666667,11,10,38,20,18,5,5,5,"{0: 0.07403957083232472, 1: 0.30528119628842604, 2: 0.13639541081713433, 3: 0.0873239065712789, 4: 0.1013734375451269, 5: 0.06605302885005405, 6: 0.06316768437476357, 7: 0.1820358504121509, 8: 0.07090146363562173, 9: 0.09431565789180592, 10: 0.0}",0.107353382,0.305281196,1,"{0: 0.10477941176470588, 1: 0.07904411764705882, 2: 0.07904411764705882, 3: 0.11029411764705882, 4: 0.11397058823529412, 5: 0.18198529411764705, 6: 0.13970588235294118, 7: 0.0900735294117647, 8: 0.08088235294117647, 9: 0.10110294117647059, 10: 0.07720588235294118}",0.064338235,0.181985294,5,"{0: 0.08926606296291156, 1: 0.08505754109407528, 2: 0.08829761256778018, 3: 0.095025814755469, 4: 0.09028942105873371, 5: 0.09808489020938932, 6: 0.0946236591971842, 7: 0.08944278946641386, 8: 0.09145741426031997, 9: 0.09006569927736686, 10: 0.08838909515035613}",0.090065699,0.09808489,5,5,"[[5, 6, 7, 8, 2], [5, 6, 7, 8, 4]]"
3161,[ 0.  3.  1.  3. 10.  5.  7.  8.  4. 10.  1.],[ 5.  4.  3.  4. 11.  6.  6.  8.  3.  1.  1.],"[5.0, 7.0, 4.0, 7.0, 21.0, 11.0, 13.0, 16.0, 7.0, 11.0, 2.0]",5.777777778,4,4,21,10,11,4,4,4,"{0: 0.0, 1: 0.07836032889078261, 2: 0.06666666666666667, 3: 0.03766535083158122, 4: 0.03646150837772728, 5: 0.08026456133052995, 6: 0.10259525604968195, 7: 0.054842523303445904, 8: 0.1789054733884273, 9: 0, 10: 0}",0.057796515,0.178905473,8,"{0: 0.04044117647058824, 1: 0.10661764705882353, 2: 0.07426470588235294, 3: 0.1386029411764706, 4: 0.2404411764705882, 5: 0.08511029411764705, 6: 0.11458333333333334, 7: 0.11409313725490197, 8: 0.08161764705882353, 9: 0.07352941176470588, 10: 0.07352941176470588}",0.063490605,0.240441176,4,"{0: 0.0851864086035139, 1: 0.10224156013074284, 2: 0.08347094842996992, 3: 0.0970309929540672, 4: 0.11765213960291773, 5: 0.08967606920216581, 6: 0.09010497817194942, 7: 0.09252052148994216, 8: 0.08258421872180713, 9: 0.07788996208828604, 10: 0.08164220060463784}",0.089676069,0.11765214,4,3,"[[4, 5, 6]]"
3159,[ 5.  7.  7.  8. 12. 19. 16. 12. 15. 14.  0.],[ 6. 10. 11. 12. 12. 16. 17. 10. 14.  7.  0.],"[11.0, 17.0, 18.0, 20.0, 24.0, 35.0, 33.0, 22.0, 29.0, 21.0, 0.0]",12.77777778,12,11,35,19,17,5,5,6,"{0: 0.08896323555636883, 1: 0.05201564533430982, 2: 0.0761871435485643, 3: 0.06902772865023389, 4: 0.0794985151404623, 5: 0.05277010389812634, 6: 0.052618287189544345, 7: 0.11703022497119238, 8: 0.05491174695314871, 9: 0.170192272273192, 10: 0}",0.073928628,0.170192272,9,"{0: 0.06985294117647059, 1: 0.07536764705882353, 2: 0.06985294117647059, 3: 0.06985294117647059, 4: 0.09497549019607844, 5: 0.14338235294117646, 6: 0.133578431372549, 7: 0.06985294117647059, 8: 0.11397058823529412, 9: 0.06985294117647059, 10: 0.003676470588235294}",0.05078976,0.143382353,5,"{0: 0.08686087794015795, 1: 0.08957282799306918, 2: 0.09067002704393594, 3: 0.09289635086637285, 4: 0.09241458513416835, 5: 0.09522487778944626, 6: 0.09907056714821139, 7: 0.09007686360091846, 8: 0.09225717981280941, 9: 0.08806252463419474, 10: 0.08289331803671543}",0.090670027,0.099070567,6,5,"[[6, 2, 7, 3, 4]]"
3219,[0. 1. 0. 0. 1. 3. 2. 0. 3. 6. 0.],[1. 1. 1. 0. 1. 4. 1. 1. 5. 1. 0.],"[1.0, 2.0, 1.0, 0.0, 2.0, 7.0, 3.0, 1.0, 8.0, 7.0, 0.0]",1.777777778,1,1,8,6,5,8,9,8,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0.06359523569740733, 6: 0, 7: 0, 8: 0.030285343213868995, 9: 0, 10: 0}",0.008534598,0.063595236,5,"{0: 0.01838235294117647, 1: 0.04411764705882353, 2: 0.01838235294117647, 3: 0.003676470588235294, 4: 0.05514705882352941, 5: 0.07720588235294118, 6: 0.05514705882352941, 7: 0.025735294117647058, 8: 0.08823529411764706, 9: 0.058823529411764705, 10: 0.003676470588235294}",0.024918301,0.088235294,8,"{0: 0.08513323090220849, 1: 0.10530362057233955, 2: 0.08366780424003839, 3: 0.06723051542493151, 4: 0.08513323090220849, 5: 0.11412890219267735, 6: 0.07350970666261251, 7: 0.11432386318353704, 8: 0.12009475975904738, 9: 0.08424385073546795, 10: 0.06723051542493151}",0.085133231,0.12009476,8,2,"[[5, 8], [5, 9]]"
3164,[ 0.  0.  1.  4.  8.  3.  3.  5. 11. 12.  0.],[ 0.  2.  2.  4. 10.  3.  5.  5.  8.  7.  1.],"[0.0, 2.0, 3.0, 8.0, 18.0, 6.0, 8.0, 10.0, 19.0, 19.0, 1.0]",5.222222222,3,4,19,12,10,8,9,4,"{0: 0, 1: 0.0, 2: 0.10499342082457276, 3: 0.10273155051200845, 4: 0.02124728310221453, 5: 0.12637082041670938, 6: 0.05033070166316244, 7: 0.09447550998520324, 8: 0.04487766946495377, 9: 0.03883776228177068, 10: 0}",0.053078611,0.12637082,5,"{0: 0.003676470588235294, 1: 0.03308823529411765, 2: 0.0625, 3: 0.08823529411764706, 4: 0.10661764705882353, 5: 0.0625, 6: 0.0625, 7: 0.06801470588235294, 8: 0.15257352941176472, 9: 0.10477941176470588, 10: 0.03308823529411765}",0.043198529,0.152573529,8,"{0: 0.08121070255484698, 1: 0.08372084724445637, 2: 0.08446064443996723, 3: 0.08791251118783044, 4: 0.10349724786524904, 5: 0.08638700236222557, 6: 0.09263029749450621, 7: 0.09380994903891812, 8: 0.10926401851851145, 9: 0.09277290322323613, 10: 0.08433387607025247}",0.087912511,0.109264019,8,3,"[[8, 6, 7]]"
3165,[1. 0. 1. 5. 2. 3. 2. 4. 3. 3. 0.],[1. 0. 1. 4. 4. 4. 4. 3. 0. 3. 0.],"[2.0, 0.0, 2.0, 9.0, 6.0, 7.0, 6.0, 7.0, 3.0, 6.0, 0.0]",2.666666667,2,3,9,5,4,3,3,3,"{0: 0, 1: 0, 2: 0, 3: 0.13583004374561972, 4: 0.0, 5: 0.13583004374561972, 6: 0.05249671041228638, 7: 0.10499342082457276, 8: 0, 9: 0.20998684164914552, 10: 0}",0.058103369,0.209986842,9,"{0: 0.06801470588235294, 1: 0.003676470588235294, 2: 0.058823529411764705, 3: 0.11029411764705882, 4: 0.08823529411764706, 5: 0.09191176470588236, 6: 0.09375, 7: 0.0974264705882353, 8: 0.03308823529411765, 9: 0.0974264705882353, 10: 0.003676470588235294}",0.041462418,0.110294118,3,"{0: 0.08452802352793999, 1: 0.07107747361617278, 2: 0.07623448529340694, 3: 0.1013964033670851, 4: 0.10578653045031, 5: 0.11054436103432771, 6: 0.10842569518702977, 7: 0.09517780165814094, 8: 0.07107747361617278, 9: 0.10467427863324129, 10: 0.07107747361617278}",0.095177802,0.110544361,5,2,"[[3, 5], [3, 7], [4, 6]]"
3163,[3. 3. 3. 6. 2. 5. 7. 6. 9. 9. 1.],[4. 5. 4. 6. 4. 9. 6. 5. 9. 1. 1.],"[7.0, 8.0, 7.0, 12.0, 6.0, 14.0, 13.0, 11.0, 18.0, 10.0, 2.0]",6,5,5,18,9,9,8,8,5,"{0: 0.06999561388304851, 1: 0.04312335086613665, 2: 0.0977733916608263, 3: 0.08838405837356687, 4: 0.0905533624970798, 5: 0.0577518858954202, 6: 0.11768720688455767, 7: 0.1971899131782647, 8: 0.07786099580274959, 9: 0, 10: 0}",0.076392707,0.197189913,7,"{0: 0.11887254901960782, 1: 0.11764705882352941, 2: 0.08823529411764706, 3: 0.1426470588235294, 4: 0.07916666666666666, 5: 0.14411764705882354, 6: 0.13995098039215687, 7: 0.09926470588235294, 8: 0.17855392156862743, 9: 0.08455882352941177, 10: 0.07720588235294118}",0.07056781,0.178553922,8,"{0: 0.08419971338726327, 1: 0.10990070098622282, 2: 0.08819331895868641, 3: 0.09827056042879724, 4: 0.08298883790258886, 5: 0.10092699150049549, 6: 0.09639883355866952, 7: 0.08765226380193411, 8: 0.09947862428119439, 9: 0.0772639905894172, 10: 0.07472616460473082}",0.088193319,0.109900701,1,2,"[[0, 8], [0, 9], [3, 1], [3, 2], [3, 5], [6, 8], [6, 2], [7, 8]]"
3162,[ 4.  4.  4.  9. 16. 10. 20. 12.  8. 26.  0.],[ 3.  3.  7.  9. 21. 14. 14. 15. 11. 15.  1.],"[7.0, 7.0, 11.0, 18.0, 37.0, 24.0, 34.0, 27.0, 19.0, 41.0, 1.0]",12.55555556,9,11,41,26,21,9,9,4,"{0: 0.21597111072703115, 1: 0.2052999195247164, 2: 0.031748466889940784, 3: 0.05749463105281497, 4: 0.019084018692172702, 5: 0.033573674013842106, 6: 0.04223168015623938, 7: 0.029231126034614578, 8: 0.02638396843712889, 9: 0.03647877246838406, 10: 0}",0.063408852,0.215971111,0,"{0: 0.07352941176470588, 1: 0.07352941176470588, 2: 0.10661764705882353, 3: 0.07352941176470588, 4: 0.11580882352941177, 5: 0.09375, 6: 0.11948529411764706, 7: 0.10845588235294118, 8: 0.08823529411764706, 9: 0.16911764705882354, 10: 0.04044117647058824}",0.059027778,0.169117647,9,"{0: 0.0867092452772531, 1: 0.08691490916723228, 2: 0.09046879815460995, 3: 0.08888365397654363, 4: 0.09564052795583225, 5: 0.09366698660369308, 6: 0.09253538653874384, 7: 0.0925496036244717, 8: 0.08959600835141968, 9: 0.09629787014261913, 10: 0.08673701020758137}",0.090468798,0.09629787,9,4,"[[4, 5, 6, 9], [4, 5, 6, 3], [4, 7, 6, 9], [4, 7, 6, 3]]"
3176,[4. 3. 4. 2. 8. 9. 7. 8. 4. 8. 0.],[ 5.  2.  4.  3.  5. 10.  3.  8. 10.  7.  0.],"[9.0, 5.0, 8.0, 5.0, 13.0, 19.0, 10.0, 16.0, 14.0, 15.0, 0.0]",6.333333333,4,5,19,9,10,5,5,5,"{0: 0.05361964590213101, 1: 0.125, 2: 0.142652543788814, 3: 0.13583004374561972, 4: 0.13330327862874294, 5: 0.04480136910928472, 6: 0.2408234645701925, 7: 0.06328583520918625, 8: 0.0332894885441573, 9: 0.10252362496466935, 10: 0}",0.097739027,0.240823465,6,"{0: 0.07352941176470588, 1: 0.07475490196078433, 2: 0.07536764705882353, 3: 0.07107843137254903, 4: 0.09068627450980392, 5: 0.14276960784313725, 6: 0.09558823529411764, 7: 0.10906862745098038, 8: 0.09803921568627451, 9: 0.10477941176470588, 10: 0.003676470588235294}",0.052185458,0.142769608,5,"{0: 0.0887704498564331, 1: 0.08417456783260242, 2: 0.0903634902967606, 3: 0.08792388424562056, 4: 0.09044826375607347, 5: 0.10577908125125755, 6: 0.08640466260475385, 7: 0.09552011055334857, 8: 0.09737360884913832, 9: 0.0940626141211594, 10: 0.07917926663285221}",0.09036349,0.105779081,5,3,"[[7, 0, 4], [7, 9, 5], [8, 9, 5]]"
3173,[0. 0. 0. 3. 1. 2. 2. 1. 5. 4. 0.],[0. 1. 3. 1. 3. 1. 2. 0. 4. 3. 0.],"[0.0, 1.0, 3.0, 4.0, 4.0, 3.0, 4.0, 1.0, 9.0, 7.0, 0.0]",2,1,1,9,5,4,8,8,8,"{0: 0, 1: 0, 2: 0.0, 3: 0, 4: 0.3333333333333333, 5: 0, 6: 1.5, 7: 0, 8: 0.3333333333333333, 9: 0.16666666666666666, 10: 0}",0.212121212,1.5,6,"{0: 0.003676470588235294, 1: 0.029411764705882353, 2: 0.029411764705882353, 3: 0.058823529411764705, 4: 0.058823529411764705, 5: 0.058823529411764705, 6: 0.051470588235294115, 7: 0.03308823529411765, 8: 0.125, 9: 0.11029411764705882, 10: 0.003676470588235294}",0.03125,0.125,8,"{0: 0.0648661646554423, 1: 0.07903331639518126, 2: 0.1094661140477281, 3: 0.07629359828212359, 4: 0.1030087548563837, 5: 0.07629359828212359, 6: 0.09046075002186256, 7: 0.0648661646554423, 8: 0.1359809220881315, 9: 0.13486445206013897, 10: 0.0648661646554423}",0.079033316,0.135980922,8,2,"[[8, 3], [8, 6]]"
3172,[ 3.  2.  2.  5.  7.  5.  3.  9. 10.  4.  0.],[4. 2. 3. 6. 4. 5. 4. 7. 6. 9. 0.],"[7.0, 4.0, 5.0, 11.0, 11.0, 10.0, 7.0, 16.0, 16.0, 13.0, 0.0]",5.555555556,4,4,16,10,9,7,8,9,"{0: 0.08092706542947534, 1: 0.0, 2: 0.0, 3: 0.06756035959798287, 4: 0.11640418858267082, 5: 0.028617856063833297, 6: 0.142652543788814, 7: 0.08060694229517391, 8: 0.12391205256385456, 9: 0.024440148716891034, 10: 0}",0.06046556,0.142652544,6,"{0: 0.09191176470588236, 1: 0.08088235294117647, 2: 0.07352941176470588, 3: 0.1323529411764706, 4: 0.10723039215686275, 5: 0.11213235294117647, 6: 0.07720588235294118, 7: 0.09803921568627451, 8: 0.11825980392156862, 9: 0.14338235294117646, 10: 0.003676470588235294}",0.057700163,0.143382353,9,"{0: 0.08928710557729334, 1: 0.08246129453608385, 2: 0.08569818987526354, 3: 0.09479870111634213, 4: 0.09727102179912625, 5: 0.09630223304645702, 6: 0.08841802527297311, 7: 0.09376711355079383, 8: 0.09712464762924321, 9: 0.09784714158644048, 10: 0.07702452600998334}",0.093767114,0.097847142,9,3,"[[7, 8, 3], [7, 8, 6]]"
